采集时间,塔顶温度(℃),塔顶压力(kPa),回流流量(t/h),后续流程流量(t/h),第六塔板温度(℃),塔底温度A(℃),塔底温度B(℃),C4浓度(%)
2026-07-01 05:07:00,63.284,633.911,79.347,109.958,81.878,113.592,112.402,1.243
2026-07-01 05:08:00,63.31,634.786,79.677,110.021,81.787,113.6,112.418,1.242
2026-07-01 05:09:00,63.307,633.352,79.301,109.488,81.844,113.615,112.593,1.23
2026-07-01 05:10:00,63.474,634.439,79.299,109.795,81.897,113.43,112.277,1.24
2026-07-01 05:11:00,63.273,632.295,79.485,109.73,81.637,113.54,112.262,1.232
2026-07-01 05:12:00,63.352,632.577,79.758,109.836,82.054,113.592,112.394,1.247
2026-07-01 05:13:00,63.282,632.556,79.651,109.109,81.804,113.469,112.419,1.264
2026-07-01 05:14:00,63.286,632.113,79.232,109.946,81.929,113.636,112.447,1.25
2026-07-01 05:15:00,63.235,631.546,79.552,109.349,81.73,113.439,112.21,1.254
2026-07-01 05:16:00,63.363,633.761,79.497,109.374,81.835,113.604,112.365,1.245
2026-07-01 05:17:00,63.329,631.079,79.839,109.427,81.82,113.579,112.432,1.242
2026-07-01 05:18:00,63.383,631.633,79.632,109.57,81.877,113.575,112.357,1.264
2026-07-01 05:19:00,63.301,630.768,78.915,109.417,82.002,113.508,112.294,1.211
2026-07-01 05:20:00,63.37,633.043,79.162,109.235,81.911,113.45,112.214,1.248
2026-07-01 05:21:00,63.14,630.227,79.232,109.395,81.918,113.565,112.443,1.249
2026-07-01 05:22:00,63.199,632.105,78.966,108.72,81.89,113.436,112.27,1.218
2026-07-01 05:23:00,63.383,633.47,79.192,109.436,81.817,113.594,112.433,1.239
2026-07-01 05:24:00,63.163,631.731,79.02,108.923,82.003,113.676,112.438,1.242
2026-07-01 05:25:00,63.189,631.308,79.447,109.065,81.828,113.459,112.316,1.249
2026-07-01 05:26:00,63.409,632.635,78.853,109.096,81.835,113.489,112.407,1.24
2026-07-01 05:27:00,63.399,632.157,78.851,108.907,81.913,113.435,112.196,1.244
2026-07-01 05:28:00,63.42,633.331,78.89,109.039,81.946,113.642,112.35,1.234
2026-07-01 05:29:00,63.229,631.229,78.954,108.487,81.856,113.61,112.471,1.263
2026-07-01 05:30:00,63.252,630.132,79.109,108.551,81.791,113.437,112.3,1.233
2026-07-01 05:31:00,63.272,630.337,79.059,108.982,81.809,113.498,112.243,1.255
2026-07-01 05:32:00,63.341,632.551,78.588,108.534,81.749,113.442,112.235,1.237
2026-07-01 05:33:00,63.278,631.295,78.468,108.265,81.646,113.536,112.377,1.245
2026-07-01 05:34:00,63.35,630.301,78.653,109.337,81.759,113.641,112.625,1.262
2026-07-01 05:35:00,63.292,629.316,79.184,108.613,81.85,113.584,112.324,1.233
2026-07-01 05:36:00,63.315,630.696,78.382,108.561,81.598,113.521,112.369,1.263
2026-07-01 05:37:00,63.312,630.613,78.708,107.9,81.709,113.582,112.331,1.229
2026-07-01 05:38:00,63.281,630.05,78.202,108.205,81.695,113.572,112.442,1.222
2026-07-01 05:39:00,63.273,630.401,78.593,108.402,81.88,113.57,112.388,1.25
2026-07-01 05:40:00,63.193,631.274,77.64,108.071,81.838,113.342,112.284,1.246
2026-07-01 05:41:00,63.258,628.291,77.691,107.994,81.771,113.604,112.499,1.255
2026-07-01 05:42:00,63.26,628.484,78.474,107.958,81.909,113.372,112.205,1.25
2026-07-01 05:43:00,63.35,628.298,78.004,107.851,81.772,113.578,112.508,1.258
2026-07-01 05:44:00,63.436,628.992,78.43,108.216,81.639,113.643,112.432,1.238
2026-07-01 05:45:00,63.323,632.235,77.934,108.048,81.649,113.674,112.546,1.228
2026-07-01 05:46:00,63.244,626.911,77.935,107.546,81.655,113.381,112.204,1.247
2026-07-01 05:47:00,63.27,628.715,77.685,108.111,81.709,113.555,112.344,1.248
2026-07-01 05:48:00,63.222,627.356,78.318,107.948,81.56,113.345,112.166,1.254
2026-07-01 05:49:00,63.306,628.352,77.906,108.114,81.648,113.311,112.181,1.224
2026-07-01 05:50:00,63.382,628.838,78.205,108.122,81.717,113.527,112.318,1.262
2026-07-01 05:51:00,63.183,626.359,77.902,108.134,81.688,113.416,112.24,1.254
2026-07-01 05:52:00,63.208,629.872,78.022,107.318,81.68,113.224,112.21,1.24
2026-07-01 05:53:00,63.283,626.749,77.424,107.695,81.828,113.329,112.288,1.239
2026-07-01 05:54:00,63.153,628.971,77.749,107.538,81.573,113.489,112.42,1.256
2026-07-01 05:55:00,63.34,626.935,78.024,107.972,81.83,113.598,112.465,1.237
2026-07-01 05:56:00,63.302,624.649,77.81,107.48,81.703,113.233,112.109,1.249
2026-07-01 05:57:00,63.221,626.532,77.654,107.392,81.817,113.404,112.378,1.252
2026-07-01 05:58:00,63.2,624.218,77.735,107.495,81.747,113.335,112.167,1.244
2026-07-01 05:59:00,63.352,627.351,77.417,107.678,81.773,113.368,112.237,1.254
2026-07-01 06:00:00,63.183,626.191,77.5,107.383,81.801,113.482,112.527,1.22
2026-07-01 06:01:00,63.382,626.808,77.515,107.256,81.749,113.367,112.349,1.243
2026-07-01 06:02:00,63.294,626.884,77.532,107.495,81.832,113.542,112.467,1.244
2026-07-01 06:03:00,63.372,624.514,77.7,107.301,81.886,113.435,112.336,1.228
2026-07-01 06:04:00,63.148,624.808,77.808,107.63,81.777,113.561,112.402,1.248
2026-07-01 06:05:00,63.234,624.484,77.274,107.339,81.555,113.387,112.324,1.235
2026-07-01 06:06:00,63.223,625.077,77.405,106.49,81.665,113.238,112.16,1.227
2026-07-01 06:07:00,63.303,624.131,77.79,106.895,81.822,113.336,112.251,1.234
2026-07-01 06:08:00,63.18,1074.004,77.652,107.173,81.671,113.292,112.229,1.228
2026-07-01 06:09:00,63.195,623.067,77.649,107.144,81.746,113.312,112.219,1.236
2026-07-01 06:10:00,63.228,624.503,77.174,106.731,81.698,113.503,112.517,1.242
2026-07-01 06:11:00,63.145,625.307,77.503,107.061,81.573,113.286,112.388,1.244
2026-07-01 06:12:00,63.067,625.087,77.299,106.614,81.781,113.274,112.196,1.251
2026-07-01 06:13:00,63.205,623.864,77.556,107.272,81.701,113.379,112.346,1.233
2026-07-01 06:14:00,63.164,624.27,77.554,107.171,81.595,113.216,112.248,1.235
2026-07-01 06:15:00,63.195,624.95,77.558,106.751,81.602,113.403,112.455,1.229
2026-07-01 06:16:00,63.186,622.764,77.467,106.554,81.751,113.499,112.488,1.24
2026-07-01 06:17:00,63.335,623.781,77.263,106.674,81.737,113.346,112.292,1.224
2026-07-01 06:18:00,63.176,623.483,77.464,106.761,81.716,113.595,112.641,1.259
2026-07-01 06:19:00,63.263,624.368,77.322,106.567,81.597,113.385,112.582,1.229
2026-07-01 06:20:00,63.211,622.741,76.623,107.045,81.727,113.323,112.413,1.206
2026-07-01 06:21:00,63.201,621.925,77.488,107.053,81.593,113.481,112.636,1.235
2026-07-01 06:22:00,63.25,621.251,77.171,106.653,81.764,113.263,112.392,1.228
2026-07-01 06:23:00,63.207,622.665,77.512,106.559,81.792,113.421,112.55,1.238
2026-07-01 06:24:00,63.272,621.926,77.285,107.038,81.798,113.403,112.576,1.243
2026-07-01 06:25:00,63.012,621.803,77.597,107.36,81.933,113.247,112.313,1.242
2026-07-01 06:26:00,63.282,625.479,77.392,106.349,81.611,113.371,112.602,1.25
2026-07-01 06:27:00,63.237,623.351,77.495,106.231,81.782,113.181,112.458,1.255
2026-07-01 06:28:00,63.267,623.825,77.019,106.586,81.658,113.432,112.624,1.233
2026-07-01 06:29:00,63.262,622.522,76.959,106.547,81.664,113.5,112.729,1.215
2026-07-01 06:30:00,63.006,619.875,77.494,107,81.628,113.469,112.533,1.227
2026-07-01 06:31:00,63.274,621.13,77.089,106.183,81.717,113.377,112.611,1.241
2026-07-01 06:32:00,63.161,620.944,76.993,106.29,81.578,113.202,112.418,1.241
2026-07-01 06:33:00,63.144,620.988,77.189,105.765,81.408,113.022,112.259,1.24
2026-07-01 06:34:00,63.1,621.145,77.295,105.907,81.528,113.251,112.549,1.224
2026-07-01 06:35:00,63.122,619.51,77.461,105.918,81.454,113.317,112.626,1.224
2026-07-01 06:36:00,63.222,621.192,77.475,106.752,81.695,113.377,112.815,1.205
2026-07-01 06:37:00,63.108,620.709,77.657,106.167,81.537,113.36,112.759,1.217
2026-07-01 06:38:00,63.153,619.596,77.061,106.424,81.681,113.159,112.564,1.223
2026-07-01 06:39:00,63.176,617.599,77.078,106.037,81.827,113.218,112.553,1.231
2026-07-01 06:40:00,63.153,619.273,77.381,106.373,81.681,113.305,112.633,1.227
2026-07-01 06:41:00,63.127,618.591,77.728,105.604,81.503,113.138,112.445,1.23
2026-07-01 06:42:00,63.112,618.736,77.061,105.851,81.626,113.294,112.629,1.229
2026-07-01 06:43:00,63.108,618.901,77.557,105.492,81.672,113.262,112.524,1.228
2026-07-01 06:44:00,63.25,618.697,77.428,106.306,81.548,113.272,112.709,1.234
2026-07-01 06:45:00,63.078,620.342,77.22,106.327,81.599,113.437,112.828,1.228
2026-07-01 06:46:00,63.217,617.67,77.111,105.89,81.766,113.206,112.727,1.216
2026-07-01 06:47:00,63.115,618.126,77.366,105.984,81.755,113.313,112.835,1.23
2026-07-01 06:48:00,63.033,618.568,77.435,106.052,81.354,113.264,112.74,1.21
2026-07-01 06:49:00,63.169,618.467,77.3,106.188,81.701,113.375,112.739,1.238
2026-07-01 06:50:00,63.256,617.705,77.478,106.592,81.715,113.288,112.84,1.22
2026-07-01 06:51:00,63.08,616.578,77.672,105.915,81.52,113.326,112.912,1.223
2026-07-01 06:52:00,63.114,617.994,76.767,105.662,81.698,113.289,112.806,1.226
2026-07-01 06:53:00,63.17,618.673,77.335,105.79,81.814,113.237,112.893,1.213
2026-07-01 06:54:00,63.133,617.949,77.08,105.81,81.577,113.265,112.884,1.237
2026-07-01 06:55:00,63.117,617.766,76.941,105.887,81.64,113.201,112.845,1.227
2026-07-01 06:56:00,63.086,616.082,77.043,105.738,81.556,113.026,112.535,1.23
2026-07-01 06:57:00,63.109,615.669,77.593,106.283,81.643,113.04,112.658,1.229
2026-07-01 06:58:00,63.041,617.508,77.534,106.345,81.635,113.278,112.833,1.214
2026-07-01 06:59:00,63.199,616.395,77.692,105.951,81.817,113.265,112.912,1.228
2026-07-01 07:00:00,63.039,616.339,77.629,106.332,81.686,113.069,112.834,1.222
2026-07-01 07:01:00,63.157,617.359,77.44,105.519,81.601,113.318,112.999,1.228
2026-07-01 07:02:00,63.134,615.489,77.306,106.048,81.53,113.053,112.722,1.215
2026-07-01 07:03:00,62.981,615.973,77.49,106.16,81.586,113.211,112.999,1.228
2026-07-01 07:04:00,63.038,613.471,77.442,105.845,81.602,113.124,112.879,1.244
2026-07-01 07:05:00,63.023,614.052,77.144,105.75,81.645,113.199,112.995,1.243
2026-07-01 07:06:00,63.016,617.598,77.564,106.072,81.578,113.259,112.932,1.239
2026-07-01 07:07:00,63.028,615.607,77.504,106.014,81.602,113.385,113.04,1.237
2026-07-01 07:08:00,63.098,615.385,77.2,105.979,81.681,113.189,112.98,1.223
2026-07-01 07:09:00,63.083,613.653,77.422,105.927,81.598,113.269,113.183,1.221
2026-07-01 07:10:00,63.073,616.344,77.226,106.468,81.753,113.301,113.179,1.217
2026-07-01 07:11:00,63.062,612.203,77.55,106.115,81.858,113.081,112.882,1.204
2026-07-01 07:12:00,63.076,614.588,77.619,106.237,81.794,113.183,113.006,1.227
2026-07-01 07:13:00,63.028,610.87,77.64,105.553,81.534,113.107,112.974,1.204
2026-07-01 07:14:00,62.935,613.031,77.907,105.637,81.482,113.31,113.186,1.234
2026-07-01 07:15:00,63.16,615.868,77.445,105.965,81.612,113.292,113.23,1.219
2026-07-01 07:16:00,62.956,614.587,77.616,105.568,81.659,113.106,113.03,1.192
2026-07-01 07:17:00,62.979,611.409,77.616,105.778,81.49,113.022,112.987,1.204
2026-07-01 07:18:00,63.17,615.568,77.625,105.831,81.594,113.313,113.289,1.205
2026-07-01 07:19:00,63.113,614.708,77.456,106.166,81.482,113.226,113.241,1.228
2026-07-01 07:20:00,63.033,612.288,77.909,105.675,81.655,113.028,112.949,1.202
2026-07-01 07:21:00,62.922,614.378,77.617,106.104,81.512,113.36,113.398,1.21
2026-07-01 07:22:00,63.062,612.061,77.547,105.451,81.532,113.129,113.14,1.224
2026-07-01 07:23:00,62.986,612.232,77.851,105.668,81.465,113.065,113.048,1.201
2026-07-01 07:24:00,62.958,613.399,77.865,105.509,81.486,113.15,113.28,1.226
2026-07-01 07:25:00,62.979,612.283,77.459,106.033,81.497,113.137,113.177,1.187
2026-07-01 07:26:00,63.04,612.616,77.94,105.65,81.481,113.113,113.282,1.196
2026-07-01 07:27:00,63.113,611.945,77.995,106.174,81.502,113.301,113.337,1.193
2026-07-01 07:28:00,62.95,610.426,78.199,105.123,81.55,113.058,113.196,1.216
2026-07-01 07:29:00,62.885,610.831,77.86,106.167,81.569,113.176,113.216,1.211
2026-07-01 07:30:00,62.887,609.741,77.72,105.929,81.526,113.181,113.346,1.222
2026-07-01 07:31:00,62.961,610.754,78.157,105.535,81.655,113.278,113.399,1.203
2026-07-01 07:32:00,62.91,609.076,77.83,105.667,81.594,113.241,113.379,1.208
2026-07-01 07:33:00,62.944,611.328,77.737,105.456,81.607,113.278,113.627,1.201
2026-07-01 07:34:00,62.846,611.343,78.056,105.788,81.524,113.047,113.474,1.203
2026-07-01 07:35:00,62.929,609.966,78.152,106.003,81.417,112.954,113.145,1.163
2026-07-01 07:36:00,62.962,610.655,77.925,105.543,81.54,113.292,113.493,1.198
2026-07-01 07:37:00,62.999,612.881,78.256,105.603,81.496,113.172,113.49,1.194
2026-07-01 07:38:00,62.93,609.927,78.313,106.381,81.528,113.246,113.554,1.211
2026-07-01 07:39:00,63.046,610.888,78.249,105.979,81.699,113.182,113.619,1.187
2026-07-01 07:40:00,62.948,612.071,78.299,105.902,81.587,113.253,113.65,1.204
2026-07-01 07:41:00,62.996,610.198,78.334,105.558,81.595,113.13,113.509,1.196
2026-07-01 07:42:00,62.979,609.001,78.309,106.108,81.503,113.036,113.393,1.197
2026-07-01 07:43:00,62.992,608.226,78.263,106.065,81.532,113.234,113.685,1.212
2026-07-01 07:44:00,62.918,608.03,78.32,105.697,81.44,113.216,113.654,1.212
2026-07-01 07:45:00,63.069,611.185,78.688,105.924,81.547,113.1,113.462,1.191
2026-07-01 07:46:00,62.861,607.672,78.31,106.121,81.473,113.197,113.605,1.187
2026-07-01 07:47:00,62.914,609.887,78.462,106.312,81.648,113.39,113.812,1.196
2026-07-01 07:48:00,62.98,610.839,78.255,106.078,81.444,113.197,113.592,1.184
2026-07-01 07:49:00,62.831,606.148,78.686,106.203,81.585,113.155,113.614,1.202
2026-07-01 07:50:00,63.002,609.446,78.583,105.921,81.642,113.04,113.449,1.173
2026-07-01 07:51:00,62.882,606.179,79.112,106.222,81.611,113.185,113.848,1.182
2026-07-01 07:52:00,62.912,608.605,78.821,105.998,81.583,113.224,113.683,1.208
2026-07-01 07:53:00,62.881,607.394,78.143,106.444,81.654,113.259,113.759,1.184
2026-07-01 07:54:00,62.845,609.03,78.946,106.11,81.522,113.096,113.769,1.195
2026-07-01 07:55:00,62.865,607.207,79.581,106.396,81.587,113.126,113.649,1.198
2026-07-01 07:56:00,62.964,607.034,79.385,106.057,81.702,113.22,113.8,1.176
2026-07-01 07:57:00,62.919,607.431,79.127,106.151,81.422,113.149,113.707,1.188
2026-07-01 07:58:00,62.907,607.731,79.214,106.189,81.492,113.012,113.562,1.185
2026-07-01 07:59:00,62.796,607.679,79.235,106.335,81.648,113.154,113.827,1.179
2026-07-01 08:00:00,62.827,607.434,79.312,106.307,81.601,113.036,113.746,1.178
2026-07-01 08:01:00,62.926,607.565,79.205,105.924,81.432,113.065,113.766,1.185
2026-07-01 08:02:00,62.819,604.655,79.656,106.76,81.53,113.184,113.775,1.189
2026-07-01 08:03:00,62.839,604.501,79.24,106.092,81.698,113.075,113.782,1.18
2026-07-01 08:04:00,62.919,606.71,79.321,106.249,81.629,113.176,113.856,1.193
2026-07-01 08:05:00,62.836,604.702,79.093,106.365,81.486,113.202,113.964,1.18
2026-07-01 08:06:00,62.869,607.71,79.636,106.224,81.613,113.272,114.019,1.189
2026-07-01 08:07:00,62.743,603.38,79.865,106.267,81.553,113.174,113.988,1.166
2026-07-01 08:08:00,62.907,606.17,79.678,106.485,81.606,113.157,113.959,1.151
2026-07-01 08:09:00,62.907,606.749,79.508,106.425,81.408,113.244,114.056,1.165
2026-07-01 08:10:00,62.848,605.002,79.423,106.833,81.541,113.101,113.952,1.172
2026-07-01 08:11:00,62.822,605.622,79.575,106.362,81.475,113.096,113.921,1.193
2026-07-01 08:12:00,62.831,607.12,80.199,106.517,81.588,113.166,114.071,1.172
2026-07-01 08:13:00,62.909,606.213,79.817,106.706,81.525,113.163,113.845,1.173
2026-07-01 08:14:00,62.839,602.237,80.183,106.438,81.67,113.003,113.854,1.191
2026-07-01 08:15:00,62.949,605.935,79.987,106.429,81.672,113.168,113.98,1.163
2026-07-01 08:16:00,62.823,602.067,80.252,106.396,81.695,113.148,114.089,1.181
2026-07-01 08:17:00,62.883,604.401,79.836,106.159,81.688,113.118,114.041,1.184
2026-07-01 08:18:00,62.769,605.122,79.933,106.191,81.613,113.286,113.987,1.178
2026-07-01 08:19:00,62.629,601.225,80.018,106.519,81.798,113.198,114.162,1.16
2026-07-01 08:20:00,62.749,603.317,80.103,106.723,81.585,113.09,114.071,1.153
2026-07-01 08:21:00,62.606,602.62,80.283,106.485,81.474,113.221,114.226,1.177
2026-07-01 08:22:00,62.83,606.165,80.289,106.693,81.467,113.202,114.272,1.179
2026-07-01 08:23:00,62.675,603.799,80.384,106.683,81.449,113.149,114.143,1.166
2026-07-01 08:24:00,62.828,603.378,80.468,107,81.768,113.271,114.249,1.167
2026-07-01 08:25:00,62.767,604.375,80.524,106.637,81.388,113.114,114.115,1.163
2026-07-01 08:26:00,62.757,602.271,80.618,106.895,81.577,113.225,114.296,1.18
2026-07-01 08:27:00,62.689,603.962,80.903,106.973,81.371,113.302,114.396,1.182
2026-07-01 08:28:00,62.75,603.557,80.716,106.727,81.517,113.338,114.337,1.16
2026-07-01 08:29:00,62.836,599.974,80.825,106.666,81.523,113.258,114.24,1.138
2026-07-01 08:30:00,62.745,603.548,80.738,106.848,81.409,113.298,114.311,1.161
2026-07-01 08:31:00,62.803,600.823,80.942,106.89,81.636,113.103,114.075,1.173
2026-07-01 08:32:00,62.744,602.958,81.111,106.508,81.609,113.146,114.266,1.167
2026-07-01 08:33:00,62.812,601.723,81.004,107.172,81.709,113.104,114.12,1.166
2026-07-01 08:34:00,62.785,602.501,80.914,107.155,81.74,113.209,114.297,1.172
2026-07-01 08:35:00,62.683,602.288,80.766,107.586,81.468,113.061,114.123,1.159
2026-07-01 08:36:00,62.689,600.69,81.472,107.492,81.443,113.119,114.167,1.153
2026-07-01 08:37:00,62.695,602.13,80.878,107.657,81.685,113.108,114.166,1.154
2026-07-01 08:38:00,62.705,602.638,81.413,107.317,81.654,113.168,114.176,1.176
2026-07-01 08:39:00,62.628,598.662,81.092,107.461,81.765,113.201,114.275,1.14
2026-07-01 08:40:00,62.825,602.459,81.614,106.981,81.53,113.202,114.299,1.159
2026-07-01 08:41:00,62.73,602.499,81.612,107.073,81.581,113.25,114.308,1.155
2026-07-01 08:42:00,62.836,600.866,81.603,107.935,81.638,113.368,114.451,1.157
2026-07-01 08:43:00,62.635,602.254,81.738,107.118,81.718,113.151,114.23,1.149
2026-07-01 08:44:00,62.764,598.572,80.905,107.777,81.743,113.269,114.365,1.149
2026-07-01 08:45:00,62.672,599.739,81.674,107.671,81.73,113.265,114.471,1.146
2026-07-01 08:46:00,62.657,600.69,81.299,107.959,81.703,113.273,114.417,1.14
2026-07-01 08:47:00,62.649,601.169,81.62,108.257,81.761,113.251,114.399,1.143
2026-07-01 08:48:00,62.674,601.334,81.861,107.181,81.389,112.969,114.207,1.143
2026-07-01 08:49:00,62.616,599.556,81.78,107.852,81.59,113.329,114.424,1.155
2026-07-01 08:50:00,62.721,601.218,82.119,107.993,81.625,113.098,114.242,1.143
2026-07-01 08:51:00,62.645,601.114,81.454,108.181,81.736,113.265,114.498,1.143
2026-07-01 08:52:00,62.667,598.854,81.599,107.995,81.532,113.057,114.169,1.146
2026-07-01 08:53:00,62.751,598.856,82.197,108.218,81.617,113.098,114.252,1.138
2026-07-01 08:54:00,62.716,601.555,82.078,108.087,81.724,113.393,114.546,1.148
2026-07-01 08:55:00,62.589,601.196,82.408,107.489,81.594,113.05,114.335,1.141
2026-07-01 08:56:00,62.482,599.036,82.185,107.519,81.652,113.138,114.409,1.149
2026-07-01 08:57:00,62.689,601.147,82.291,107.72,81.679,113.113,114.328,1.135
2026-07-01 08:58:00,62.578,598.61,81.895,107.741,81.551,113.042,114.282,1.139
2026-07-01 08:59:00,62.539,600.521,82.048,107.885,81.81,113.236,114.37,1.128
2026-07-01 09:00:00,62.585,598.789,82.536,108.555,81.796,113.152,114.339,1.14
2026-07-01 09:01:00,62.658,598.933,82.33,108.059,81.686,113.217,114.448,1.148
2026-07-01 09:02:00,62.563,600.287,82.285,108.109,81.598,113.455,114.575,1.126
2026-07-01 09:03:00,62.716,600.396,82.44,108.318,81.526,113.261,114.474,1.129
2026-07-01 09:04:00,62.653,599.418,82.469,108.404,81.676,113.36,114.529,1.131
2026-07-01 09:05:00,62.525,597.923,82.58,108.737,81.682,113.461,114.612,1.146
2026-07-01 09:06:00,62.642,596.894,82.616,108.141,81.568,113.241,114.463,1.137
2026-07-01 09:07:00,62.612,597.727,82.952,108.291,81.613,113.089,114.321,1.122
2026-07-01 09:08:00,62.504,597.83,82.701,108.769,81.669,113.289,114.578,1.121
2026-07-01 09:09:00,62.57,599.422,82.858,108.155,81.633,113.078,114.364,1.117
2026-07-01 09:10:00,62.535,598.538,82.703,108.438,81.615,113.268,114.526,1.138
2026-07-01 09:11:00,62.585,598.221,83.4,108.405,81.744,113.182,114.325,1.116
2026-07-01 09:12:00,62.698,597.531,20.762,109.149,81.673,113.148,114.407,1.137
2026-07-01 09:13:00,62.474,598.138,82.98,109.115,81.556,113.246,114.475,1.122
2026-07-01 09:14:00,62.618,599.924,83.264,108.501,81.768,113.295,114.475,1.108
2026-07-01 09:15:00,62.717,598.785,83.601,108.71,81.544,113.349,114.485,1.125
2026-07-01 09:16:00,62.513,597.628,83.327,109.596,81.634,113.307,114.576,1.112
2026-07-01 09:17:00,62.583,599.776,83.213,109.467,81.837,113.216,114.387,1.106
2026-07-01 09:18:00,62.528,597.959,82.765,108.383,81.534,113.132,114.308,1.116
2026-07-01 09:19:00,62.527,598.524,83.371,108.709,81.711,113.212,114.496,1.12
2026-07-01 09:20:00,62.791,597.228,83.355,109.062,81.562,113.183,114.335,1.111
2026-07-01 09:21:00,62.66,596.843,83.375,108.713,81.573,113.085,114.148,1.116
2026-07-01 09:22:00,62.524,596.15,83.273,109.234,81.682,113.244,114.445,1.131
2026-07-01 09:23:00,62.579,596.546,83.877,109.003,81.715,113.17,114.346,1.123
2026-07-01 09:24:00,62.598,597.637,83.398,108.699,81.643,113.222,114.439,1.11
2026-07-01 09:25:00,62.661,599.446,83.28,109.104,81.537,113.261,114.356,1.091
2026-07-01 09:26:00,62.682,595.803,83.255,110.006,81.786,113.252,114.337,1.129
2026-07-01 09:27:00,62.497,596.356,84.036,109.092,81.802,113.25,114.496,1.126
2026-07-01 09:28:00,62.593,595.762,84.173,109.106,81.52,113.439,114.615,1.102
2026-07-01 09:29:00,62.633,597.89,84.097,109.592,81.698,113.433,114.532,1.127
2026-07-01 09:30:00,62.485,596.025,83.877,109.099,81.769,113.267,114.406,1.125
2026-07-01 09:31:00,62.589,594.862,84.115,109.579,81.629,113.288,114.371,1.102
2026-07-01 09:32:00,62.579,597.308,83.696,109.786,81.787,113.163,114.265,1.094
2026-07-01 09:33:00,62.491,597.884,84.292,110.228,81.723,113.316,114.464,1.106
